Time,RegionName,NumValue
2009-04,Latvia,0
2009-05,Latvia,0
2009-06,Latvia,2
2009-07,Latvia,1
2009-08,Latvia,0
2009-09,Latvia,0
2009-10,Latvia,0
2009-11,Latvia,1
2009-12,Latvia,0
2010-01,Latvia,0
2010-02,Latvia,1
2010-03,Latvia,0
2010-04,Latvia,0
2010-05,Latvia,0
2010-06,Latvia,1
2010-07,Latvia,2
2010-08,Latvia,1
2010-09,Latvia,0
2010-10,Latvia,0
2010-11,Latvia,0
2010-12,Latvia,0
2011-01,Latvia,0
2011-02,Latvia,0
2011-03,Latvia,0
2011-04,Latvia,0
2011-05,Latvia,1
2011-06,Latvia,0
2011-07,Latvia,0
2011-08,Latvia,0
2011-09,Latvia,0
2011-10,Latvia,0
2011-11,Latvia,0
2011-12,Latvia,1
2012-01,Latvia,0
2012-02,Latvia,0
2012-03,Latvia,1
2012-04,Latvia,0
2012-05,Latvia,1
2012-06,Latvia,0
2012-07,Latvia,0
2012-08,Latvia,1
2012-09,Latvia,0
2012-10,Latvia,0
2012-11,Latvia,1
2012-12,Latvia,0
2013-01,Latvia,1
2013-02,Latvia,1
2013-03,Latvia,1
2013-04,Latvia,1
2013-05,Latvia,0
2013-06,Latvia,0
2013-07,Latvia,0
2013-08,Latvia,0
2013-09,Latvia,1
2013-10,Latvia,0
2013-11,Latvia,1
2013-12,Latvia,0
2014-01,Latvia,2
2014-02,Latvia,1
2014-03,Latvia,0
2014-04,Latvia,0
2014-05,Latvia,0
2014-06,Latvia,0
2014-07,Latvia,1
2014-08,Latvia,2
2014-09,Latvia,0
2014-10,Latvia,1
2014-11,Latvia,0
2014-12,Latvia,0
2015-01,Latvia,1
2015-02,Latvia,1
2015-03,Latvia,0
2015-04,Latvia,1
2015-05,Latvia,0
2015-06,Latvia,2
2015-07,Latvia,1
2015-08,Latvia,0
2015-09,Latvia,1
2015-10,Latvia,1
2015-11,Latvia,0
2015-12,Latvia,1
2016-01,Latvia,0
2016-02,Latvia,0
2016-03,Latvia,0
2016-04,Latvia,2
2016-05,Latvia,0
2016-06,Latvia,0
2016-07,Latvia,0
2016-08,Latvia,0
2016-09,Latvia,0
2016-10,Latvia,0
2016-11,Latvia,0
2016-12,Latvia,2
2017-01,Latvia,1
2017-02,Latvia,1
2017-03,Latvia,0
2017-04,Latvia,0
2017-05,Latvia,0
2017-06,Latvia,0
2017-07,Latvia,1
2017-08,Latvia,1
2017-09,Latvia,1
2017-10,Latvia,0
2017-11,Latvia,1
2017-12,Latvia,1
2018-01,Latvia,0
2018-02,Latvia,0
2018-03,Latvia,0
2018-04,Latvia,2
2018-05,Latvia,0
2018-06,Latvia,0
2018-07,Latvia,0
2018-08,Latvia,0
2018-09,Latvia,1
2018-10,Latvia,1
2018-11,Latvia,0
2018-12,Latvia,1
2019-01,Latvia,0
2019-02,Latvia,0
2019-03,Latvia,0
2019-04,Latvia,1
2019-05,Latvia,0
2019-06,Latvia,2
2019-07,Latvia,2
2019-08,Latvia,0
2019-09,Latvia,0
2019-10,Latvia,1
2019-11,Latvia,1
2019-12,Latvia,1
1999-01,Lithuania,
1999-02,Lithuania,
1999-03,Lithuania,
1999-04,Lithuania,
1999-05,Lithuania,
1999-06,Lithuania,
1999-07,Lithuania,
1999-08,Lithuania,
1999-09,Lithuania,
1999-10,Lithuania,
1999-11,Lithuania,
1999-12,Lithuania,
2000-01,Lithuania,0
2000-02,Lithuania,0
2000-03,Lithuania,0
2000-04,Lithuania,0
2000-05,Lithuania,0
2000-06,Lithuania,0
2000-07,Lithuania,0
2000-08,Lithuania,0
2000-09,Lithuania,0
2000-10,Lithuania,0
2000-11,Lithuania,0
2000-12,Lithuania,1
2001-01,Lithuania,1
2001-02,Lithuania,4
2001-03,Lithuania,7
2001-04,Lithuania,2
2001-05,Lithuania,3
2001-06,Lithuania,3
2001-07,Lithuania,3
2001-08,Lithuania,2
2001-09,Lithuania,2
2001-10,Lithuania,2
2001-11,Lithuania,2
2001-12,Lithuania,2
2002-01,Lithuania,4
2002-02,Lithuania,2
2002-03,Lithuania,1
2002-04,Lithuania,3
2002-05,Lithuania,1
2002-06,Lithuania,3
2002-07,Lithuania,3
2002-08,Lithuania,1
2002-09,Lithuania,1
2002-10,Lithuania,3
2002-11,Lithuania,2
2002-12,Lithuania,5
2003-01,Lithuania,4
2003-02,Lithuania,2
2003-03,Lithuania,2
2003-04,Lithuania,2
2003-05,Lithuania,1
2003-06,Lithuania,3
2003-07,Lithuania,2
2003-08,Lithuania,0
2003-09,Lithuania,3
2003-10,Lithuania,4
2003-11,Lithuania,2
2003-12,Lithuania,7
2004-01,Lithuania,6
2004-02,Lithuania,2
2004-03,Lithuania,4
2004-04,Lithuania,2
2004-05,Lithuania,6
2004-06,Lithuania,5
2004-07,Lithuania,7
2004-08,Lithuania,3
2004-09,Lithuania,3
2004-10,Lithuania,4
2004-11,Lithuania,3
2004-12,Lithuania,7
2005-01,Lithuania,8
2005-02,Lithuania,4
2005-03,Lithuania,7
2005-04,Lithuania,5
2005-05,Lithuania,7
2005-06,Lithuania,0
2005-07,Lithuania,3
2005-08,Lithuania,5
2005-09,Lithuania,4
2005-10,Lithuania,5
2005-11,Lithuania,7
2005-12,Lithuania,3
2006-01,Lithuania,3
2006-02,Lithuania,4
2006-03,Lithuania,12
2006-04,Lithuania,7
2006-05,Lithuania,2
2006-06,Lithuania,3
2006-07,Lithuania,1
2006-08,Lithuania,2
2006-09,Lithuania,2
2006-10,Lithuania,4
2006-11,Lithuania,1
2006-12,Lithuania,3
2007-01,Lithuania,8
2007-02,Lithuania,4
2007-03,Lithuania,7
2007-04,Lithuania,4
2007-05,Lithuania,7
2007-06,Lithuania,4
2007-07,Lithuania,4
2007-08,Lithuania,1
2007-09,Lithuania,0
2007-10,Lithuania,3
2007-11,Lithuania,6
2007-12,Lithuania,2
2008-01,Lithuania,5
2008-02,Lithuania,3
2008-03,Lithuania,4
2008-04,Lithuania,4
2008-05,Lithuania,6
2008-06,Lithuania,4
2008-07,Lithuania,3
2008-08,Lithuania,0
2008-09,Lithuania,7
2008-10,Lithuania,6
2008-11,Lithuania,6
2008-12,Lithuania,0
2009-01,Lithuania,4
2009-02,Lithuania,3
2009-03,Lithuania,4
2009-04,Lithuania,2
2009-05,Lithuania,8
2009-06,Lithuania,2
2009-07,Lithuania,3
2009-08,Lithuania,2
2009-09,Lithuania,2
2009-10,Lithuania,2
2009-11,Lithuania,1
2009-12,Lithuania,6
2010-01,Lithuania,1
2010-02,Lithuania,4
2010-03,Lithuania,7
2010-04,Lithuania,3
2010-05,Lithuania,8
2010-06,Lithuania,1
2010-07,Lithuania,4
2010-08,Lithuania,1
2010-09,Lithuania,4
2010-10,Lithuania,7
2010-11,Lithuania,5
2010-12,Lithuania,3
2011-01,Lithuania,4
2011-02,Lithuania,4
2011-03,Lithuania,6
2011-04,Lithuania,6
2011-05,Lithuania,5
2011-06,Lithuania,3
2011-07,Lithuania,0
2011-08,Lithuania,0
2011-09,Lithuania,1
2011-10,Lithuania,3
2011-11,Lithuania,5
2011-12,Lithuania,5
2012-01,Lithuania,5
2012-02,Lithuania,5
2012-03,Lithuania,2
2012-04,Lithuania,10
2012-05,Lithuania,3
2012-06,Lithuania,8
2012-07,Lithuania,2
2012-08,Lithuania,5
2012-09,Lithuania,0
2012-10,Lithuania,3
2012-11,Lithuania,7
2012-12,Lithuania,3
2013-01,Lithuania,9
2013-02,Lithuania,10
2013-03,Lithuania,5
2013-04,Lithuania,9
2013-05,Lithuania,6
2013-06,Lithuania,6
2013-07,Lithuania,2
2013-08,Lithuania,3
2013-09,Lithuania,8
2013-10,Lithuania,5
2013-11,Lithuania,8
2013-12,Lithuania,5
2014-01,Lithuania,7
2014-02,Lithuania,4
2014-03,Lithuania,4
2014-04,Lithuania,6
2014-05,Lithuania,7
2014-06,Lithuania,2
2014-07,Lithuania,4
2014-08,Lithuania,0
2014-09,Lithuania,2
2014-10,Lithuania,5
2014-11,Lithuania,3
2014-12,Lithuania,9
2015-01,Lithuania,3
2015-02,Lithuania,9
2015-03,Lithuania,12
2015-04,Lithuania,6
2015-05,Lithuania,2
2015-06,Lithuania,4
2015-07,Lithuania,1
2015-08,Lithuania,1
2015-09,Lithuania,1
2015-10,Lithuania,3
2015-11,Lithuania,7
2015-12,Lithuania,6
2016-01,Lithuania,8
2016-02,Lithuania,7
2016-03,Lithuania,10
2016-04,Lithuania,11
2016-05,Lithuania,5
2016-06,Lithuania,5
2016-07,Lithuania,2
2016-08,Lithuania,4
2016-09,Lithuania,5
2016-10,Lithuania,4
2016-11,Lithuania,2
2016-12,Lithuania,5
2017-01,Lithuania,14
2017-02,Lithuania,8
2017-03,Lithuania,8
2017-04,Lithuania,4
2017-05,Lithuania,7
2017-06,Lithuania,3
2017-07,Lithuania,4
2017-08,Lithuania,2
2017-09,Lithuania,3
2017-10,Lithuania,5
2017-11,Lithuania,6
2017-12,Lithuania,4
2018-01,Lithuania,3
2018-02,Lithuania,2
2018-03,Lithuania,8
2018-04,Lithuania,5
2018-05,Lithuania,2
2018-06,Lithuania,2
2018-07,Lithuania,1
2018-08,Lithuania,1
2018-09,Lithuania,2
2018-10,Lithuania,1
2018-11,Lithuania,1
2018-12,Lithuania,3
2019-01,Lithuania,4
2019-02,Lithuania,5
2019-03,Lithuania,3
2019-04,Lithuania,4
2019-05,Lithuania,3
2019-06,Lithuania,2
2019-07,Lithuania,1
2019-08,Lithuania,0
2019-09,Lithuania,1
2019-10,Lithuania,3
2019-11,Lithuania,4
2019-12,Lithuania,2
1999-01,Luxembourg,0
1999-02,Luxembourg,0
1999-03,Luxembourg,0
1999-04,Luxembourg,0
1999-05,Luxembourg,0
1999-06,Luxembourg,0
1999-07,Luxembourg,0
1999-08,Luxembourg,0
1999-09,Luxembourg,0
1999-10,Luxembourg,0
1999-11,Luxembourg,0
1999-12,Luxembourg,0
2000-01,Luxembourg,0
2000-02,Luxembourg,0
2000-03,Luxembourg,0
2000-04,Luxembourg,0
2000-05,Luxembourg,0
2000-06,Luxembourg,0
2000-07,Luxembourg,0
2000-08,Luxembourg,0
2000-09,Luxembourg,0
2000-10,Luxembourg,0
2000-11,Luxembourg,0
2000-12,Luxembourg,0
2001-01,Luxembourg,0
2001-02,Luxembourg,0
2001-03,Luxembourg,0
2001-04,Luxembourg,0
2001-05,Luxembourg,0
2001-06,Luxembourg,0
2001-07,Luxembourg,0
2001-08,Luxembourg,0
2001-09,Luxembourg,0
2001-10,Luxembourg,0
2001-11,Luxembourg,0
2001-12,Luxembourg,0
2002-01,Luxembourg,0
2002-02,Luxembourg,0
2002-03,Luxembourg,0
2002-04,Luxembourg,0
2002-05,Luxembourg,0
2002-06,Luxembourg,0
2002-07,Luxembourg,0
2002-08,Luxembourg,0
2002-09,Luxembourg,0
2002-10,Luxembourg,0
2002-11,Luxembourg,0
2002-12,Luxembourg,0
2003-01,Luxembourg,0
2003-02,Luxembourg,0
2003-03,Luxembourg,0
2003-04,Luxembourg,0
2003-05,Luxembourg,0
2003-06,Luxembourg,0
2003-07,Luxembourg,0
2003-08,Luxembourg,0
2003-09,Luxembourg,0
2003-10,Luxembourg,0
2003-11,Luxembourg,0
2003-12,Luxembourg,0
2004-01,Luxembourg,0
2004-02,Luxembourg,0
2004-03,Luxembourg,0
2004-04,Luxembourg,0
2004-05,Luxembourg,0
2004-06,Luxembourg,0
2004-07,Luxembourg,0
2004-08,Luxembourg,0
2004-09,Luxembourg,0
2004-10,Luxembourg,0
2004-11,Luxembourg,0
2004-12,Luxembourg,0
2005-01,Luxembourg,0
2005-02,Luxembourg,0
2005-03,Luxembourg,0
2005-04,Luxembourg,0
2005-05,Luxembourg,0
2005-06,Luxembourg,0
2005-07,Luxembourg,0
2005-08,Luxembourg,0
2005-09,Luxembourg,0
2005-10,Luxembourg,0
2005-11,Luxembourg,0
2005-12,Luxembourg,0
2006-01,Luxembourg,
2006-02,Luxembourg,
2006-03,Luxembourg,
2006-04,Luxembourg,
2006-05,Luxembourg,
2006-06,Luxembourg,
2006-07,Luxembourg,
2006-08,Luxembourg,
2006-09,Luxembourg,
2006-10,Luxembourg,
2006-11,Luxembourg,
2006-12,Luxembourg,
2007-01,Luxembourg,
2007-02,Luxembourg,
2007-03,Luxembourg,
2007-04,Luxembourg,
2007-05,Luxembourg,
2007-06,Luxembourg,
2007-07,Luxembourg,
2007-08,Luxembourg,
2007-09,Luxembourg,
2007-10,Luxembourg,
2007-11,Luxembourg,
2007-12,Luxembourg,
2008-01,Luxembourg,
2008-02,Luxembourg,
2008-03,Luxembourg,
2008-04,Luxembourg,
2008-05,Luxembourg,
2008-06,Luxembourg,
2008-07,Luxembourg,
2008-08,Luxembourg,
2008-09,Luxembourg,
2008-10,Luxembourg,
2008-11,Luxembourg,
2008-12,Luxembourg,
2009-01,Luxembourg,
2009-02,Luxembourg,
2009-03,Luxembourg,
2009-04,Luxembourg,
2009-05,Luxembourg,
2009-06,Luxembourg,
2009-07,Luxembourg,
2009-08,Luxembourg,
2009-09,Luxembourg,
2009-10,Luxembourg,
2009-11,Luxembourg,1
2009-12,Luxembourg,
2010-01,Luxembourg,
2010-02,Luxembourg,
2010-03,Luxembourg,
2010-04,Luxembourg,
2010-05,Luxembourg,
2010-06,Luxembourg,
2010-07,Luxembourg,
2010-08,Luxembourg,
2010-09,Luxembourg,
2010-10,Luxembourg,
2010-11,Luxembourg,
2010-12,Luxembourg,
2011-01,Luxembourg,
2011-02,Luxembourg,
2011-03,Luxembourg,
2011-04,Luxembourg,
2011-05,Luxembourg,
2011-06,Luxembourg,
2011-07,Luxembourg,
2011-08,Luxembourg,
2011-09,Luxembourg,
2011-10,Luxembourg,
2011-11,Luxembourg,
2011-12,Luxembourg,
2012-01,Luxembourg,
2012-02,Luxembourg,
2012-03,Luxembourg,
2012-04,Luxembourg,
2012-05,Luxembourg,
2012-06,Luxembourg,
2012-07,Luxembourg,
2012-08,Luxembourg,
2012-09,Luxembourg,
2012-10,Luxembourg,
2012-11,Luxembourg,
2012-12,Luxembourg,
2013-01,Luxembourg,
2013-02,Luxembourg,
2013-03,Luxembourg,
2013-04,Luxembourg,
2013-05,Luxembourg,
2013-06,Luxembourg,
2013-07,Luxembourg,
2013-08,Luxembourg,
2013-09,Luxembourg,
2013-10,Luxembourg,
2013-11,Luxembourg,
2013-12,Luxembourg,
2014-01,Luxembourg,
2014-02,Luxembourg,
2014-03,Luxembourg,
2014-04,Luxembourg,
2014-05,Luxembourg,
2014-06,Luxembourg,
2014-07,Luxembourg,
2014-08,Luxembourg,
2014-09,Luxembourg,
2014-10,Luxembourg,
2014-11,Luxembourg,
2014-12,Luxembourg,
2015-01,Luxembourg,
2015-02,Luxembourg,
2015-03,Luxembourg,
2015-04,Luxembourg,
2015-05,Luxembourg,
2015-06,Luxembourg,
2015-07,Luxembourg,
2015-08,Luxembourg,
2015-09,Luxembourg,
2015-10,Luxembourg,
2015-11,Luxembourg,
2015-12,Luxembourg,
2016-01,Luxembourg,
2016-02,Luxembourg,
2016-03,Luxembourg,
2016-04,Luxembourg,
2016-05,Luxembourg,
2016-06,Luxembourg,
2016-07,Luxembourg,
2016-08,Luxembourg,
2016-09,Luxembourg,
2016-10,Luxembourg,
2016-11,Luxembourg,
2016-12,Luxembourg,
2017-01,Luxembourg,0
2017-02,Luxembourg,0
2017-03,Luxembourg,0
2017-04,Luxembourg,0
2017-05,Luxembourg,0
2017-06,Luxembourg,0
2017-07,Luxembourg,0
2017-08,Luxembourg,0
2017-09,Luxembourg,0
2017-10,Luxembourg,0
2017-11,Luxembourg,0
2017-12,Luxembourg,0
2018-01,Luxembourg,
2018-02,Luxembourg,
2018-03,Luxembourg,
2018-04,Luxembourg,
2018-05,Luxembourg,
2018-06,Luxembourg,
2018-07,Luxembourg,
2018-08,Luxembourg,
2018-09,Luxembourg,
2018-10,Luxembourg,
2018-11,Luxembourg,
2018-12,Luxembourg,
2019-01,Luxembourg,
2019-02,Luxembourg,
2019-03,Luxembourg,
2019-04,Luxembourg,
2019-05,Luxembourg,
2019-06,Luxembourg,
2019-07,Luxembourg,
2019-08,Luxembourg,
2019-09,Luxembourg,
2019-10,Luxembourg,
2019-11,Luxembourg,
2019-12,Luxembourg,
1999-01,Malta,0
1999-02,Malta,2
1999-03,Malta,3
1999-04,Malta,0
1999-05,Malta,1
1999-06,Malta,1
1999-07,Malta,0
1999-08,Malta,1
1999-09,Malta,2
1999-10,Malta,0
1999-11,Malta,1
1999-12,Malta,1
2000-01,Malta,2
2000-02,Malta,3
2000-03,Malta,2
2000-04,Malta,0
2000-05,Malta,3
2000-06,Malta,0
2000-07,Malta,1
2000-08,Malta,2
2000-09,Malta,2
2000-10,Malta,1
2000-11,Malta,0
2000-12,Malta,0
2001-01,Malta,3
2001-02,Malta,1
2001-03,Malta,3
2001-04,Malta,1
2001-05,Malta,1
2001-06,Malta,0
2001-07,Malta,0
2001-08,Malta,1
2001-09,Malta,1
2001-10,Malta,0
2001-11,Malta,1
2001-12,Malta,0
2002-01,Malta,3
2002-02,Malta,3
2002-03,Malta,1
2002-04,Malta,0
2002-05,Malta,0
2002-06,Malta,1
2002-07,Malta,1
2002-08,Malta,1
2002-09,Malta,2
2002-10,Malta,1
2002-11,Malta,0
2002-12,Malta,1
2003-01,Malta,2
2003-02,Malta,1
2003-03,Malta,1
2003-04,Malta,1
2003-05,Malta,0
2003-06,Malta,3
2003-07,Malta,0
2003-08,Malta,4
2003-09,Malta,0
2003-10,Malta,1
2003-11,Malta,0
2003-12,Malta,1
2004-01,Malta,1
2004-02,Malta,
2004-03,Malta,1
2004-04,Malta,1
2004-05,Malta,
2004-06,Malta,
2004-07,Malta,1
2004-08,Malta,2
2004-09,Malta,
2004-10,Malta,2
2004-11,Malta,
2004-12,Malta,2
2005-01,Malta,0
2005-02,Malta,0
2005-03,Malta,2
2005-04,Malta,0
2005-05,Malta,0
2005-06,Malta,0
2005-07,Malta,2
2005-08,Malta,0
2005-09,Malta,0
2005-10,Malta,0
2005-11,Malta,1
2005-12,Malta,0
2006-01,Malta,0
2006-02,Malta,3
2006-03,Malta,3
2006-04,Malta,0
2006-05,Malta,0
2006-06,Malta,0
2006-07,Malta,2
2006-08,Malta,5
2006-09,Malta,0
2006-10,Malta,0
2006-11,Malta,1
2006-12,Malta,0
2007-01,Malta,0
2007-02,Malta,1
2007-03,Malta,1
2007-04,Malta,0
2007-05,Malta,2
2007-06,Malta,2
2007-07,Malta,0
2007-08,Malta,0
2007-09,Malta,0
2007-10,Malta,0
2007-11,Malta,0
2007-12,Malta,0
2008-01,Malta,0
2008-02,Malta,1
2008-03,Malta,0
2008-04,Malta,0
2008-05,Malta,0
2008-06,Malta,1
2008-07,Malta,0
2008-08,Malta,1
2008-09,Malta,0
2008-10,Malta,0
2008-11,Malta,0
2008-12,Malta,0
2009-01,Malta,0
2009-02,Malta,2
2009-03,Malta,3
2009-04,Malta,0
2009-05,Malta,0
2009-06,Malta,0
2009-07,Malta,0
2009-08,Malta,0
2009-09,Malta,0
2009-10,Malta,0
2009-11,Malta,0
2009-12,Malta,0
2010-01,Malta,1
2010-02,Malta,0
2010-03,Malta,0
2010-04,Malta,0
2010-05,Malta,0
2010-06,Malta,0
2010-07,Malta,0
2010-08,Malta,1
2010-09,Malta,0
2010-10,Malta,0
2010-11,Malta,0
2010-12,Malta,0
2011-01,Malta,0
2011-02,Malta,0
2011-03,Malta,0
2011-04,Malta,0
2011-05,Malta,0
2011-06,Malta,0
2011-07,Malta,1
2011-08,Malta,3
2011-09,Malta,1
2011-10,Malta,0
2011-11,Malta,1
2011-12,Malta,0
2012-01,Malta,0
2012-02,Malta,0
2012-03,Malta,0
2012-04,Malta,0
2012-05,Malta,0
2012-06,Malta,0
2012-07,Malta,0
2012-08,Malta,2
2012-09,Malta,0
2012-10,Malta,0
2012-11,Malta,0
2012-12,Malta,1
2013-01,Malta,1
2013-02,Malta,1
2013-03,Malta,1
2013-04,Malta,2
2013-05,Malta,1
2013-06,Malta,0
2013-07,Malta,1
2013-08,Malta,4
2013-09,Malta,0
2013-10,Malta,0
2013-11,Malta,1
2013-12,Malta,0
2014-01,Malta,2
2014-02,Malta,0
2014-03,Malta,2
2014-04,Malta,2
2014-05,Malta,1
2014-06,Malta,1
2014-07,Malta,2
2014-08,Malta,1
2014-09,Malta,0
2014-10,Malta,1
2014-11,Malta,0
2014-12,Malta,1
2015-01,Malta,1
2015-02,Malta,1
2015-03,Malta,0
2015-04,Malta,0
2015-05,Malta,0
2015-06,Malta,0
2015-07,Malta,1
2015-08,Malta,0
2015-09,Malta,2
2015-10,Malta,0
2015-11,Malta,0
2015-12,Malta,0
2016-01,Malta,0
2016-02,Malta,1
2016-03,Malta,2
2016-04,Malta,0
2016-05,Malta,0
2016-06,Malta,0
2016-07,Malta,0
2016-08,Malta,1
2016-09,Malta,0
2016-10,Malta,1
2016-11,Malta,0
2016-12,Malta,1
2017-01,Malta,1
2017-02,Malta,0
2017-03,Malta,0
2017-04,Malta,0
2017-05,Malta,0
2017-06,Malta,0
2017-07,Malta,0
2017-08,Malta,0
2017-09,Malta,0
2017-10,Malta,0
2017-11,Malta,0
2017-12,Malta,1
2018-01,Malta,3
2018-02,Malta,0
2018-03,Malta,0
2018-04,Malta,0
2018-05,Malta,0
2018-06,Malta,0
2018-07,Malta,0
2018-08,Malta,1
2018-09,Malta,0
2018-10,Malta,0
2018-11,Malta,0
2018-12,Malta,0
2019-01,Malta,4
2019-02,Malta,3
2019-03,Malta,0
2019-04,Malta,4
2019-05,Malta,2
2019-06,Malta,1
2019-07,Malta,3
2019-08,Malta,3
2019-09,Malta,2
2019-10,Malta,3
2019-11,Malta,4
2019-12,Malta,4
1999-01,Netherlands,81
1999-02,Netherlands,68
1999-03,Netherlands,82
1999-04,Netherlands,33
1999-05,Netherlands,41
1999-06,Netherlands,38
1999-07,Netherlands,45
1999-08,Netherlands,39
1999-09,Netherlands,29
1999-10,Netherlands,34
1999-11,Netherlands,44
1999-12,Netherlands,33
2000-01,Netherlands,68
2000-02,Netherlands,60
2000-03,Netherlands,62
2000-04,Netherlands,40
2000-05,Netherlands,48
2000-06,Netherlands,36
2000-07,Netherlands,34
2000-08,Netherlands,39
2000-09,Netherlands,22
2000-10,Netherlands,47
2000-11,Netherlands,38
2000-12,Netherlands,46
2001-01,Netherlands,78
2001-02,Netherlands,69
2001-03,Netherlands,58
2001-04,Netherlands,73
2001-05,Netherlands,74
2001-06,Netherlands,47
2001-07,Netherlands,53
2001-08,Netherlands,55
2001-09,Netherlands,40
2001-10,Netherlands,60
2001-11,Netherlands,48
2001-12,Netherlands,83
2002-01,Netherlands,83
2002-02,Netherlands,85
2002-03,Netherlands,85
2002-04,Netherlands,60
2002-05,Netherlands,61
2002-06,Netherlands,45
2002-07,Netherlands,31
2002-08,Netherlands,31
2002-09,Netherlands,22
2002-10,Netherlands,27
2002-11,Netherlands,28
2002-12,Netherlands,49
2003-01,Netherlands,33
2003-02,Netherlands,30
2003-03,Netherlands,50
2003-04,Netherlands,25
2003-05,Netherlands,34
2003-06,Netherlands,22
2003-07,Netherlands,21
2003-08,Netherlands,21
2003-09,Netherlands,23
2003-10,Netherlands,23
2003-11,Netherlands,26
2003-12,Netherlands,36
2004-01,Netherlands,53
2004-02,Netherlands,17
2004-03,Netherlands,26
2004-04,Netherlands,19
2004-05,Netherlands,14
2004-06,Netherlands,21
2004-07,Netherlands,25
2004-08,Netherlands,21
2004-09,Netherlands,12
2004-10,Netherlands,19
2004-11,Netherlands,15
2004-12,Netherlands,25
2005-01,Netherlands,30
2005-02,Netherlands,40
2005-03,Netherlands,28
2005-04,Netherlands,20
2005-05,Netherlands,18
2005-06,Netherlands,16
2005-07,Netherlands,15
2005-08,Netherlands,14
2005-09,Netherlands,13
2005-10,Netherlands,14
2005-11,Netherlands,15
2005-12,Netherlands,23
2006-01,Netherlands,23
2006-02,Netherlands,19
2006-03,Netherlands,18
2006-04,Netherlands,21
2006-05,Netherlands,9
2006-06,Netherlands,13
2006-07,Netherlands,15
2006-08,Netherlands,7
2006-09,Netherlands,12
2006-10,Netherlands,6
2006-11,Netherlands,17
2006-12,Netherlands,11
2007-01,Netherlands,24
2007-02,Netherlands,18
2007-03,Netherlands,19
2007-04,Netherlands,15
2007-05,Netherlands,12
2007-06,Netherlands,14
2007-07,Netherlands,11
2007-08,Netherlands,12
2007-09,Netherlands,20
2007-10,Netherlands,14
2007-11,Netherlands,14
2007-12,Netherlands,13
2008-01,Netherlands,21
2008-02,Netherlands,10
2008-03,Netherlands,11
2008-04,Netherlands,24
2008-05,Netherlands,12
2008-06,Netherlands,0
2008-07,Netherlands,17
2008-08,Netherlands,12
2008-09,Netherlands,13
2008-10,Netherlands,14
2008-11,Netherlands,12
2008-12,Netherlands,16
2009-01,Netherlands,0
2009-02,Netherlands,23
2009-03,Netherlands,23
2009-04,Netherlands,16
2009-05,Netherlands,6
2009-06,Netherlands,10
2009-07,Netherlands,25
2009-08,Netherlands,14
2009-09,Netherlands,7
2009-10,Netherlands,12
2009-11,Netherlands,10
2009-12,Netherlands,4
2010-01,Netherlands,16
2010-02,Netherlands,8
2010-03,Netherlands,12
2010-04,Netherlands,10
2010-05,Netherlands,7
2010-06,Netherlands,23
2010-07,Netherlands,12
2010-08,Netherlands,12
2010-09,Netherlands,14
2010-10,Netherlands,9
2010-11,Netherlands,11
2010-12,Netherlands,9
2011-01,Netherlands,19
2011-02,Netherlands,14
2011-03,Netherlands,5
2011-04,Netherlands,7
2011-05,Netherlands,10
2011-06,Netherlands,8
2011-07,Netherlands,4
2011-08,Netherlands,6
2011-09,Netherlands,6
2011-10,Netherlands,10
2011-11,Netherlands,6
2011-12,Netherlands,11
2012-01,Netherlands,13
2012-02,Netherlands,11
2012-03,Netherlands,11
2012-04,Netherlands,9
2012-05,Netherlands,12
2012-06,Netherlands,7
2012-07,Netherlands,6
2012-08,Netherlands,4
2012-09,Netherlands,12
2012-10,Netherlands,8
2012-11,Netherlands,6
2012-12,Netherlands,11
2013-01,Netherlands,19
2013-02,Netherlands,15
2013-03,Netherlands,7
2013-04,Netherlands,15
2013-05,Netherlands,4
2013-06,Netherlands,11
2013-07,Netherlands,7
2013-08,Netherlands,0
2013-09,Netherlands,7
2013-10,Netherlands,8
2013-11,Netherlands,7
2013-12,Netherlands,8
2014-01,Netherlands,6
2014-02,Netherlands,7
2014-03,Netherlands,11
2014-04,Netherlands,8
2014-05,Netherlands,3
2014-06,Netherlands,6
2014-07,Netherlands,7
2014-08,Netherlands,9
2014-09,Netherlands,9
2014-10,Netherlands,8
2014-11,Netherlands,3
2014-12,Netherlands,6
2015-01,Netherlands,7
2015-02,Netherlands,3
2015-03,Netherlands,16
2015-04,Netherlands,11
2015-05,Netherlands,5
2015-06,Netherlands,5
2015-07,Netherlands,5
2015-08,Netherlands,2
2015-09,Netherlands,4
2015-10,Netherlands,12
2015-11,Netherlands,9
2015-12,Netherlands,11
2016-01,Netherlands,10
2016-02,Netherlands,19
2016-03,Netherlands,18
2016-04,Netherlands,7
2016-05,Netherlands,8
2016-06,Netherlands,11
2016-07,Netherlands,12
2016-08,Netherlands,11
2016-09,Netherlands,11
2016-10,Netherlands,11
2016-11,Netherlands,11
2016-12,Netherlands,23
2017-01,Netherlands,30
2017-02,Netherlands,17
2017-03,Netherlands,25
2017-04,Netherlands,12
2017-05,Netherlands,14
2017-06,Netherlands,10
2017-07,Netherlands,14
2017-08,Netherlands,17
2017-09,Netherlands,10
2017-10,Netherlands,16
2017-11,Netherlands,15
2017-12,Netherlands,18
2018-01,Netherlands,22
2018-02,Netherlands,26
2018-03,Netherlands,27
2018-04,Netherlands,15
2018-05,Netherlands,26
